epoch,loss/ck_epoch,loss/ck_step,loss/noise_epoch,loss/noise_step,loss/post_epoch,loss/post_step,loss/rec_epoch,loss/rec_step,loss/total_epoch,loss/total_step,lr-Adam,step,val_loss,val_psnr,val_ssim
,,,,,,,,,,,0.00015999621010382887,14042,,,
16,,0.0016700790729373693,,0.0027609840035438538,,0.0049407146871089935,,0.014434277079999447,,0.01154731772840023,,14042,,,
,,,,,,,,,,,0.00015999621010382887,14043,,,
16,,0.0,,0.0025953780859708786,,0.004549259785562754,,0.013669045642018318,,0.010567216202616692,,14043,,,
,,,,,,,,,,,0.00015999621010382887,14044,,,
16,,0.0,,0.0024069249629974365,,0.00468074856325984,,0.014685440808534622,,0.01091983262449503,,14044,,,
,,,,,,,,,,,0.00015999621010382887,14045,,,
16,,0.0,,0.0023486728314310312,,0.004533671773970127,,0.014722896739840508,,0.010843539610505104,,14045,,,
,,,,,,,,,,,0.00015999621010382887,14046,,,
16,,0.0022247610613703728,,0.0024564145132899284,,0.004523738287389278,,0.014452723786234856,,0.011258663609623909,,14046,,,
,,,,,,,,,,,0.00015999621010382887,14047,,,
16,,0.0,,0.002702366327866912,,0.004819068126380444,,0.015054029412567616,,0.01143414806574583,,14047,,,
,,,,,,,,,,,0.00015999621010382887,14048,,,
16,,0.0,,0.00391885731369257,,0.005727920215576887,,0.014354786835610867,,0.012528231367468834,,14048,,,
,,,,,,,,,,,0.00015999621010382887,14049,,,
16,,0.0,,0.0024236661847680807,,0.0041169230826199055,,0.013073353096842766,,0.009989572688937187,,14049,,,
,,,,,,,,,,,0.00015999621010382887,14050,,,
16,,0.0019484213553369045,,0.003249377477914095,,0.005103669129312038,,0.014022793620824814,,0.011926376260817051,,14050,,,
,,,,,,,,,,,0.00015999621010382887,14051,,,
16,,0.0,,0.002219208050519228,,0.004447541199624538,,0.014072425663471222,,0.01036730594933033,,14051,,,
,,,,,,,,,,,0.00015999621010382887,14052,,,
16,,0.0019071681890636683,,0.003912915475666523,,0.005007658153772354,,0.014087607152760029,,0.012590067461133003,,14052,,,
,,,,,,,,,,,0.00015999621010382887,14053,,,
16,,0.0,,0.0036881063133478165,,0.005458837375044823,,0.013881886377930641,,0.011993758380413055,,14053,,,
,,,,,,,,,,,0.00015999621010382887,14054,,,
16,,0.0020397917833179235,,0.002602836349979043,,0.004648977890610695,,0.013768130913376808,,0.011057104915380478,,14054,,,
,,,,,,,,,,,0.00015999621010382887,14055,,,
16,,0.0021172098349779844,,0.003303331322968006,,0.005015422590076923,,0.01334743108600378,,0.011654344387352467,,14055,,,
,,,,,,,,,,,0.00015999621010382887,14056,,,
16,,0.0,,0.00235161604359746,,0.003983791451901197,,0.01414046436548233,,0.010417796671390533,,14056,,,
,,,,,,,,,,,0.00015999621010382887,14057,,,
16,,0.001976486062631011,,0.002222822979092598,,0.004653818905353546,,0.014800507575273514,,0.011181829497218132,,14057,,,
,,,,,,,,,,,0.00015999621010382887,14058,,,
16,,0.0018253440503031015,,0.003721813438460231,,0.005301168188452721,,0.013983340933918953,,0.01240384392440319,,14058,,,
,,,,,,,,,,,0.00015999621010382887,14059,,,
16,,0.0015325411222875118,,0.0015647634863853455,,0.003786909393966198,,0.013811314478516579,,0.009723655879497528,,14059,,,
,,,,,,,,,,,0.00015999621010382887,14060,,,
16,,0.0,,0.0027194032445549965,,0.004809127654880285,,0.014636971056461334,,0.01124017033725977,,14060,,,
,,,,,,,,,,,0.00015999621010382887,14061,,,
16,,0.0,,0.0026276460848748684,,0.00459121773019433,,0.014898733235895634,,0.011224817484617233,,14061,,,
,,,,,,,,,,,0.00015999621010382887,14062,,,
16,,0.0018201025668531656,,0.0024798160884529352,,0.004256196785718203,,0.013298805803060532,,0.01055728830397129,,14062,,,
,,,,,,,,,,,0.00015999621010382887,14063,,,
16,,0.0,,0.0023534568026661873,,0.0043366337195038795,,0.013605086132884026,,0.010240158066153526,,14063,,,
,,,,,,,,,,,0.00015999621010382887,14064,,,
16,,0.0,,0.0029506590217351913,,0.004830189049243927,,0.01420486532151699,,0.011260638944804668,,14064,,,
,,,,,,,,,,,0.00015999621010382887,14065,,,
16,,0.0,,0.0029894073959439993,,0.004891255870461464,,0.014741016551852226,,0.01158273033797741,,14065,,,
,,,,,,,,,,,0.00015999621010382887,14066,,,
16,,0.0,,0.0020451615564525127,,0.004338870756328106,,0.015105228871107101,,0.010682493448257446,,14066,,,
,,,,,,,,,,,0.00015999621010382887,14067,,,
16,,0.0019711575005203485,,0.003399983514100313,,0.004765630699694157,,0.013015215285122395,,0.011493230238556862,,14067,,,
,,,,,,,,,,,0.00015999621010382887,14068,,,
16,,0.0019989812280982733,,0.002236719708889723,,0.004242573864758015,,0.01382293738424778,,0.010608628392219543,,14068,,,
,,,,,,,,,,,0.00015999621010382887,14069,,,
16,,0.0018079567234963179,,0.003418002976104617,,0.005076549015939236,,0.013921154662966728,,0.012009309604763985,,14069,,,
,,,,,,,,,,,0.00015999621010382887,14070,,,
16,,0.0017699729651212692,,0.002759469673037529,,0.004617665894329548,,0.01338859274983406,,0.010962177067995071,,14070,,,
,,,,,,,,,,,0.00015999621010382887,14071,,,
16,,0.0019261821871623397,,0.0023123687133193016,,0.004501250572502613,,0.014368752017617226,,0.011007294058799744,,14071,,,
,,,,,,,,,,,0.00015999621010382887,14072,,,
16,,0.0,,0.0027076024562120438,,0.004927615635097027,,0.014575593173503876,,0.011227302253246307,,14072,,,
,,,,,,,,,,,0.00015999621010382887,14073,,,
16,,0.0019326135516166687,,0.002994552254676819,,0.00474713696166873,,0.01379940565675497,,0.011467562057077885,,14073,,,
,,,,,,,,,,,0.00015999621010382887,14074,,,
16,,0.002066830638796091,,0.0035570538602769375,,0.0052083260379731655,,0.013831140473484993,,0.012188071385025978,,14074,,,
,,,,,,,,,,,0.00015999621010382887,14075,,,
16,,0.0018788117449730635,,0.004156807437539101,,0.005529496818780899,,0.01334112137556076,,0.012585503980517387,,14075,,,
,,,,,,,,,,,0.00015999621010382887,14076,,,
16,,0.0019025907386094332,,0.004213676322251558,,0.0056389616802334785,,0.01422217395156622,,0.013115022331476212,,14076,,,
,,,,,,,,,,,0.00015999621010382887,14077,,,
16,,0.0014726598747074604,,0.004317409824579954,,0.005445925518870354,,0.014073919504880905,,0.013010382652282715,,14077,,,
,,,,,,,,,,,0.00015999621010382887,14078,,,
16,,0.0,,0.0018768247682601213,,0.004363831132650375,,0.014838708564639091,,0.010387135669589043,,14078,,,
,,,,,,,,,,,0.00015999621010382887,14079,,,
16,,0.0023954729549586773,,0.0023834516759961843,,0.004195738583803177,,0.013616708107292652,,0.010719835758209229,,14079,,,
,,,,,,,,,,,0.00015999621010382887,14080,,,
16,,0.0,,0.003151407465338707,,0.004768905695527792,,0.013410825282335281,,0.01104904618114233,,14080,,,
,,,,,,,,,,,0.00015999621010382887,14081,,,
16,,0.0,,0.0031767133623361588,,0.004863220266997814,,0.014277338981628418,,0.011531188152730465,,14081,,,
,,,,,,,,,,,0.00015999621010382887,14082,,,
16,,0.0019211319740861654,,0.003320473013445735,,0.004836580716073513,,0.014384688809514046,,0.012106189504265785,,14082,,,
,,,,,,,,,,,0.00015999621010382887,14083,,,
16,,0.0018973383121192455,,0.002445830497890711,,0.004613024182617664,,0.013498358428478241,,0.010727733373641968,,14083,,,
,,,,,,,,,,,0.00015999621010382887,14084,,,
16,,0.00217171641997993,,0.0022268302273005247,,0.004410761408507824,,0.014344248920679092,,0.010935988277196884,,14084,,,
,,,,,,,,,,,0.00015999621010382887,14085,,,
16,,0.001936499960720539,,0.0037060691975057125,,0.005181562155485153,,0.013918882235884666,,0.012348201125860214,,14085,,,
,,,,,,,,,,,0.00015999621010382887,14086,,,
16,,0.0,,0.0017613841919228435,,0.003775354940444231,,0.014113107696175575,,0.009761776775121689,,14086,,,
,,,,,,,,,,,0.00015999621010382887,14087,,,
16,,0.0018291827291250229,,0.00290268799290061,,0.004811394494026899,,0.013445108197629452,,0.011193927377462387,,14087,,,
,,,,,,,,,,,0.00015999621010382887,14088,,,
16,,0.0,,0.0029651597142219543,,0.0048300581984221935,,0.013282679952681065,,0.010814014822244644,,14088,,,
,,,,,,,,,,,0.00015999621010382887,14089,,,
16,,0.0,,0.004307751078158617,,0.0055619217455387115,,0.014174089767038822,,0.012785276398062706,,14089,,,
,,,,,,,,,,,0.00015999621010382887,14090,,,
16,,0.0,,0.0025332218501716852,,0.004399183206260204,,0.013738092966377735,,0.010502064600586891,,14090,,,
,,,,,,,,,,,0.00015999621010382887,14091,,,
16,,0.0025142147205770016,,0.0032262136228382587,,0.005068483762443066,,0.013267707079648972,,0.01163003034889698,,14091,,,
,,,,,,,,,,,0.00015999621010382887,14092,,,
16,,0.001943913521245122,,0.0019847226794809103,,0.003931887447834015,,0.013825397938489914,,0.010269176214933395,,14092,,,
,,,,,,,,,,,0.00015999621010382887,14093,,,
16,,0.0,,0.003139067441225052,,0.004902182146906853,,0.013732390478253365,,0.01123080775141716,,14093,,,
,,,,,,,,,,,0.00015999621010382887,14094,,,
16,,0.001991198631003499,,0.0034307180903851986,,0.005070073064416647,,0.013924344442784786,,0.012058648280799389,,14094,,,
,,,,,,,,,,,0.00015999621010382887,14095,,,
16,,0.0016976961633190513,,0.0034562679938971996,,0.005121113732457161,,0.013406326994299889,,0.011779248714447021,,14095,,,
,,,,,,,,,,,0.00015999621010382887,14096,,,
16,,0.0018220661440864205,,0.0026938305236399174,,0.0046189757995307446,,0.014036375097930431,,0.011231175623834133,,14096,,,
,,,,,,,,,,,0.00015999621010382887,14097,,,
16,,0.0020064967684447765,,0.0029635364189743996,,0.004913231823593378,,0.014200507663190365,,0.011693397536873817,,14097,,,
,,,,,,,,,,,0.00015999621010382887,14098,,,
16,,0.0017669922672212124,,0.003868155414238572,,0.005584738217294216,,0.013956593349575996,,0.01259603537619114,,14098,,,
,,,,,,,,,,,0.00015999621010382887,14099,,,
16,,0.0,,0.0031836912967264652,,0.004730656743049622,,0.013663741759955883,,0.011198226362466812,,14099,,,
,,,,,,,,,,,0.00015999621010382887,14100,,,
16,,0.0,,0.002203834243118763,,0.004372984170913696,,0.014244956895709038,,0.010419558733701706,,14100,,,
,,,,,,,,,,,0.00015999621010382887,14101,,,
16,,0.0,,0.0024999002926051617,,0.004685831256210804,,0.014609593898057938,,0.010976155288517475,,14101,,,
,,,,,,,,,,,0.00015999621010382887,14102,,,
16,,0.0,,0.002104382496327162,,0.00433877669274807,,0.013356860727071762,,0.00986750703305006,,14102,,,
,,,,,,,,,,,0.00015999621010382887,14103,,,
16,,0.0023164390586316586,,0.002874013502150774,,0.004602422006428242,,0.013442594558000565,,0.01120920293033123,,14103,,,
,,,,,,,,,,,0.00015999621010382887,14104,,,
16,,0.0,,0.0028634415939450264,,0.004836505278944969,,0.014437057077884674,,0.011291095986962318,,14104,,,
,,,,,,,,,,,0.00015999621010382887,14105,,,
16,,0.0,,0.003031725762411952,,0.004857221618294716,,0.013122323900461197,,0.010807192884385586,,14105,,,
,,,,,,,,,,,0.00015999621010382887,14106,,,
16,,0.0,,0.0018951285164803267,,0.004152301698923111,,0.014326762408018112,,0.010096585378050804,,14106,,,
,,,,,,,,,,,0.00015999621010382887,14107,,,
16,,0.002099905628710985,,0.002452600747346878,,0.004391284193843603,,0.013966146856546402,,0.010953476652503014,,14107,,,
,,,,,,,,,,,0.00015999621010382887,14108,,,
16,,0.0,,0.002267292235046625,,0.004261519759893417,,0.0130577702075243,,0.009861557744443417,,14108,,,
,,,,,,,,,,,0.00015999621010382887,14109,,,
16,,0.0019746427424252033,,0.0029757970478385687,,0.004746193997561932,,0.013156691566109657,,0.011135620065033436,,14109,,,
,,,,,,,,,,,0.00015999621010382887,14110,,,
16,,0.0018708828138187528,,0.00285034766420722,,0.004618222825229168,,0.01281815581023693,,0.01078815758228302,,14110,,,
,,,,,,,,,,,0.00015999621010382887,14111,,,
16,,0.0016931251157075167,,0.00207095080986619,,0.003916084300726652,,0.01345442421734333,,0.010115808807313442,,14111,,,
,,,,,,,,,,,0.00015999621010382887,14112,,,
16,,0.001882459968328476,,0.004621926229447126,,0.0060119349509477615,,0.015332462266087532,,0.014167632907629013,,14112,,,
,,,,,,,,,,,0.00015999621010382887,14113,,,
16,,0.0021201279014348984,,0.0032806145027279854,,0.0050380639731884,,0.013940505683422089,,0.01193440891802311,,14113,,,
,,,,,,,,,,,0.00015999621010382887,14114,,,
16,,0.0017326939851045609,,0.002312886994332075,,0.004320450127124786,,0.013786034658551216,,0.010632555931806564,,14114,,,
,,,,,,,,,,,0.00015999621010382887,14115,,,
16,,0.0,,0.00396815175190568,,0.005116635467857122,,0.013457942754030228,,0.011976282112300396,,14115,,,
,,,,,,,,,,,0.00015999621010382887,14116,,,
16,,0.0,,0.002224068157374859,,0.004192015156149864,,0.013505926355719566,,0.010025035589933395,,14116,,,
,,,,,,,,,,,0.00015999621010382887,14117,,,
16,,0.0018766466528177261,,0.0027670664712786674,,0.0044801561161875725,,0.014026816003024578,,0.011275842785835266,,14117,,,
,,,,,,,,,,,0.00015999621010382887,14118,,,
16,,0.0018585359212011099,,0.0028803199529647827,,0.004613535013049841,,0.013735746033489704,,0.011273283511400223,,14118,,,
,,,,,,,,,,,0.00015999621010382887,14119,,,
16,,0.0,,0.0026952321641147137,,0.004504164215177298,,0.01355452835559845,,0.01059853844344616,,14119,,,
,,,,,,,,,,,0.00015999621010382887,14120,,,
16,,0.0019336137920618057,,0.003121587447822094,,0.004971219226717949,,0.01470179669559002,,0.01210201345384121,,14120,,,
,,,,,,,,,,,0.00015999621010382887,14121,,,
16,,0.0,,0.0021256641484797,,0.003988707438111305,,0.01302897185087204,,0.009637326933443546,,14121,,,
,,,,,,,,,,,0.00015999621010382887,14122,,,
16,,0.0,,0.0028064739890396595,,0.0048355357721447945,,0.013589352369308472,,0.010810034349560738,,14122,,,
,,,,,,,,,,,0.00015999621010382887,14123,,,
16,,0.0,,0.0017701685428619385,,0.00406663166359067,,0.013798035681247711,,0.009685845114290714,,14123,,,
,,,,,,,,,,,0.00015999621010382887,14124,,,
16,,0.002075894270092249,,0.004022591281682253,,0.005366557277739048,,0.014030381105840206,,0.012794598937034607,,14124,,,
,,,,,,,,,,,0.00015999621010382887,14125,,,
16,,0.0,,0.0034586803521960974,,0.005047310143709183,,0.013702369295060635,,0.011571692302823067,,14125,,,
,,,,,,,,,,,0.00015999621010382887,14126,,,
16,,0.0,,0.0045960331335663795,,0.005968460813164711,,0.014482943341135979,,0.013329620473086834,,14126,,,
,,,,,,,,,,,0.00015999621010382887,14127,,,
16,,0.0,,0.003942395094782114,,0.005389397032558918,,0.014976481907069683,,0.012777985073626041,,14127,,,
,,,,,,,,,,,0.00015999621010382887,14128,,,
16,,0.0020606103353202343,,0.0030997139401733875,,0.0047940886579453945,,0.013698842376470566,,0.011559778824448586,,14128,,,
,,,,,,,,,,,0.00015999621010382887,14129,,,
16,,0.0017983595607802272,,0.002787197008728981,,0.00443820608779788,,0.013227671384811401,,0.010870256461203098,,14129,,,
,,,,,,,,,,,0.00015999621010382887,14130,,,
16,,0.0,,0.0015758967492729425,,0.0038953442126512527,,0.01359601877629757,,0.009347742423415184,,14130,,,
,,,,,,,,,,,0.00015999621010382887,14131,,,
16,,0.0,,0.0030322526581585407,,0.0048013548366725445,,0.014612102881073952,,0.011538643389940262,,14131,,,
,,,,,,,,,,,0.00015999621010382887,14132,,,
16,,0.001928993733599782,,0.0021909810602664948,,0.003915123641490936,,0.014015233144164085,,0.010563177056610584,,14132,,,
,,,,,,,,,,,0.00015999621010382887,14133,,,
16,,0.0016988676507025957,,0.0020442064851522446,,0.003980586305260658,,0.013523902744054794,,0.010141078382730484,,14133,,,
,,,,,,,,,,,0.00015999621010382887,14134,,,
16,,0.001735425554215908,,0.0025149048306047916,,0.004426870495080948,,0.01375233381986618,,0.010844874195754528,,14134,,,
,,,,,,,,,,,0.00015999621010382887,14135,,,
16,,0.0,,0.0025778370909392834,,0.004443838261067867,,0.0133435670286417,,0.010360579937696457,,14135,,,
,,,,,,,,,,,0.00015999621010382887,14136,,,
16,,0.0016833354020491242,,0.002125235041603446,,0.004267446231096983,,0.013082265853881836,,0.010069896467030048,,14136,,,
,,,,,,,,,,,0.00015999621010382887,14137,,,
16,,0.0,,0.0024309754371643066,,0.004316137172281742,,0.01399281993508339,,0.010506419464945793,,14137,,,
,,,,,,,,,,,0.00015999621010382887,14138,,,
16,,0.0,,0.0029927589930593967,,0.0044131288304924965,,0.012755324132740498,,0.010473703034222126,,14138,,,
,,,,,,,,,,,0.00015999621010382887,14139,,,
16,,0.0,,0.0033143749460577965,,0.005177523009479046,,0.014515728689730167,,0.011866619810461998,,14139,,,
,,,,,,,,,,,0.00015999621010382887,14140,,,
16,,0.0,,0.004084450658410788,,0.005325752310454845,,0.013486476615071297,,0.012159127742052078,,14140,,,
,,,,,,,,,,,0.00015999621010382887,14141,,,
16,,0.002471418119966984,,0.004290820099413395,,0.005717538762837648,,0.01416468434035778,,0.013296831399202347,,14141,,,
,,,,,,,,,,,0.00015999621010382887,14142,,,
16,,0.0,,0.002560470486059785,,0.004602441564202309,,0.013874819502234459,,0.010648490861058235,,14142,,,
,,,,,,,,,,,0.00015999621010382887,14143,,,
16,,0.0021492918021976948,,0.003342746291309595,,0.005168034695088863,,0.014308832585811615,,0.012219029478728771,,14143,,,
,,,,,,,,,,,0.00015999621010382887,14144,,,
16,,0.0,,0.002473711036145687,,0.004389350302517414,,0.013906357809901237,,0.010524227283895016,,14144,,,
,,,,,,,,,,,0.00015999621010382887,14145,,,
16,,0.002065576147288084,,0.00279236794449389,,0.004884723573923111,,0.014236735180020332,,0.01154503133147955,,14145,,,
,,,,,,,,,,,0.00015999621010382887,14146,,,
16,,0.0,,0.0023112709168344736,,0.004383688326925039,,0.01329895667731762,,0.010056671686470509,,14146,,,
,,,,,,,,,,,0.00015999621010382887,14147,,,
16,,0.0019664939027279615,,0.003113881219178438,,0.004755217116326094,,0.013747397810220718,,0.011569682508707047,,14147,,,
,,,,,,,,,,,0.00015999621010382887,14148,,,
16,,0.0019035246223211288,,0.0026909485459327698,,0.004580054432153702,,0.013861773535609245,,0.011147553101181984,,14148,,,
,,,,,,,,,,,0.00015999621010382887,14149,,,
16,,0.0019115805625915527,,0.0030215634033083916,,0.005005978979170322,,0.014477677643299103,,0.011894213035702705,,14149,,,
,,,,,,,,,,,0.00015999621010382887,14150,,,
16,,0.0,,0.0015987918013706803,,0.0032176095992326736,,0.012421337887644768,,0.008613862097263336,,14150,,,
,,,,,,,,,,,0.00015999621010382887,14151,,,
16,,0.0018182200146839023,,0.002245254348963499,,0.0041315509006381035,,0.014346001669764519,,0.010814786888659,,14151,,,
,,,,,,,,,,,0.00015999621010382887,14152,,,
16,,0.0016629525925964117,,0.00247575668618083,,0.004355421289801598,,0.014500685036182404,,0.011147545650601387,,14152,,,
,,,,,,,,,,,0.00015999621010382887,14153,,,
16,,0.0020725124049931765,,0.0022070552222430706,,0.0044118743389844894,,0.014249473810195923,,0.010849262587726116,,14153,,,
,,,,,,,,,,,0.00015999621010382887,14154,,,
16,,0.001726796617731452,,0.002634804928675294,,0.004447051323950291,,0.013018764555454254,,0.010601308196783066,,14154,,,
,,,,,,,,,,,0.00015999621010382887,14155,,,
16,,0.0,,0.003913580905646086,,0.0053239427506923676,,0.013395510613918304,,0.011942321434617043,,14155,,,
,,,,,,,,,,,0.00015999621010382887,14156,,,
16,,0.0,,0.002944489009678364,,0.004551275633275509,,0.012718643061816692,,0.010441630147397518,,14156,,,
,,,,,,,,,,,0.00015999621010382887,14157,,,
16,,0.0018457770347595215,,0.00344181340187788,,0.005004637409001589,,0.012899674475193024,,0.011511964723467827,,14157,,,
,,,,,,,,,,,0.00015999621010382887,14158,,,
16,,0.0,,0.0031688185408711433,,0.0048988861963152885,,0.013209744356572628,,0.01099841296672821,,14158,,,
,,,,,,,,,,,0.00015999621010382887,14159,,,
16,,0.0021604804787784815,,0.0012756108772009611,,0.003643360687419772,,0.013652793131768703,,0.009444943629205227,,14159,,,
,,,,,,,,,,,0.00015999621010382887,14160,,,
16,,0.001903911354020238,,0.003184841014444828,,0.004778828471899033,,0.014581042341887951,,0.012050851248204708,,14160,,,
,,,,,,,,,,,0.00015999621010382887,14161,,,
16,,0.0017540474655106664,,0.0024981736205518246,,0.00458124652504921,,0.014688360504806042,,0.011338474228978157,,14161,,,
,,,,,,,,,,,0.00015999621010382887,14162,,,
16,,0.0018079334404319525,,0.002147657796740532,,0.0040504951030015945,,0.01335904747247696,,0.010201392695307732,,14162,,,
,,,,,,,,,,,0.00015999621010382887,14163,,,
16,,0.0018596691079437733,,0.002502068877220154,,0.004272943362593651,,0.01386949885636568,,0.010876988060772419,,14163,,,
,,,,,,,,,,,0.00015999621010382887,14164,,,
16,,0.001771177863702178,,0.002746064215898514,,0.004452008754014969,,0.014194076880812645,,0.011310340836644173,,14164,,,
,,,,,,,,,,,0.00015999621010382887,14165,,,
16,,0.0017206876073032618,,0.0029265815392136574,,0.004443575628101826,,0.013860749080777168,,0.011311987414956093,,14165,,,
,,,,,,,,,,,0.00015999621010382887,14166,,,
16,,0.0,,0.0018656295724213123,,0.004102699458599091,,0.014526736922562122,,0.010154672898352146,,14166,,,
,,,,,,,,,,,0.00015999621010382887,14167,,,
16,,0.0,,0.0019009287934750319,,0.004084363579750061,,0.013446105644106865,,0.009645072743296623,,14167,,,
,,,,,,,,,,,0.00015999621010382887,14168,,,
16,,0.0,,0.0028465278446674347,,0.004839982837438583,,0.01372824888676405,,0.010920647531747818,,14168,,,
,,,,,,,,,,,0.00015999621010382887,14169,,,
16,,0.0,,0.0028167269192636013,,0.004658815450966358,,0.013311916962265968,,0.010637389495968819,,14169,,,
,,,,,,,,,,,0.00015999621010382887,14170,,,
16,,0.0023224353790283203,,0.002847373718395829,,0.004549468867480755,,0.013920541852712631,,0.011409498751163483,,14170,,,
,,,,,,,,,,,0.00015999621010382887,14171,,,
16,,0.0,,0.0017962467391043901,,0.003903977107256651,,0.014301452785730362,,0.009922968223690987,,14171,,,
,,,,,,,,,,,0.00015999621010382887,14172,,,
16,,0.0017121790442615747,,0.003570644650608301,,0.0053193895146250725,,0.015037087723612785,,0.012761471793055534,,14172,,,
,,,,,,,,,,,0.00015999621010382887,14173,,,
16,,0.0,,0.003219625446945429,,0.005090562626719475,,0.015074005350470543,,0.012029267847537994,,14173,,,
,,,,,,,,,,,0.00015999621010382887,14174,,,
16,,0.0017080875113606453,,0.002309623872861266,,0.0042768241837620735,,0.013404627330601215,,0.010422761552035809,,14174,,,
,,,,,,,,,,,0.00015999621010382887,14175,,,
16,,0.0,,0.0028266378212720156,,0.004805257543921471,,0.013875476084649563,,0.010965690016746521,,14175,,,
,,,,,,,,,,,0.00015999621010382887,14176,,,
16,,0.0,,0.003845387604087591,,0.005280723795294762,,0.014627078548073769,,0.012479107826948166,,14176,,,
,,,,,,,,,,,0.00015999621010382887,14177,,,
16,,0.0,,0.0020606261678040028,,0.004298098385334015,,0.013884746469557285,,0.01007752399891615,,14177,,,
,,,,,,,,,,,0.00015999621010382887,14178,,,
16,,0.0,,0.0037700049579143524,,0.005292167887091637,,0.014387372881174088,,0.012286733835935593,,14178,,,
,,,,,,,,,,,0.00015999621010382887,14179,,,
16,,0.0023261145688593388,,0.00332651287317276,,0.00484570162370801,,0.014190653339028358,,0.012098487466573715,,14179,,,
,,,,,,,,,,,0.00015999621010382887,14180,,,
16,,0.0,,0.002599828876554966,,0.004450852982699871,,0.012833157554268837,,0.010129121132194996,,14180,,,
,,,,,,,,,,,0.00015999621010382887,14181,,,
16,,0.0,,0.002549853641539812,,0.004676197189837694,,0.013588730245828629,,0.010513268411159515,,14181,,,
,,,,,,,,,,,0.00015999621010382887,14182,,,
16,,0.0,,0.004129963926970959,,0.005296587012708187,,0.013503550551831722,,0.012205885723233223,,14182,,,
,,,,,,,,,,,0.00015999621010382887,14183,,,
16,,0.0,,0.004238208755850792,,0.005704514682292938,,0.014593232423067093,,0.012960953637957573,,14183,,,
,,,,,,,,,,,0.00015999621010382887,14184,,,
16,,0.0,,0.002351050265133381,,0.0044094594195485115,,0.013729369267821312,,0.010318099521100521,,14184,,,
,,,,,,,,,,,0.00015999621010382887,14185,,,
16,,0.0,,0.003184814937412739,,0.004967877175658941,,0.01428530365228653,,0.011569435708224773,,14185,,,
,,,,,,,,,,,0.00015999621010382887,14186,,,
16,,0.0,,0.0035517308861017227,,0.005376975517719984,,0.014328151941299438,,0.012060049921274185,,14186,,,
,,,,,,,,,,,0.00015999621010382887,14187,,,
16,,0.0,,0.0024373438209295273,,0.004283317364752293,,0.013791847974061966,,0.01040409691631794,,14187,,,
,,,,,,,,,,,0.00015999621010382887,14188,,,
16,,0.0021880464628338814,,0.0020256051793694496,,0.00408611074090004,,0.013733591884374619,,0.01035153865814209,,14188,,,
,,,,,,,,,,,0.00015999621010382887,14189,,,
16,,0.0,,0.004426771774888039,,0.0053390697576105595,,0.013460610061883926,,0.012491844594478607,,14189,,,
,,,,,,,,,,,0.00015999621010382887,14190,,,
16,,0.0,,0.0038637546822428703,,0.005229928530752659,,0.014237646944820881,,0.01229006052017212,,14190,,,
,,,,,,,,,,,0.00015999621010382887,14191,,,
16,,0.0,,0.002142125042155385,,0.004316685721278191,,0.014237826690077782,,0.010340210050344467,,14191,,,
,,,,,,,,,,,0.00015999621010382887,14192,,,
16,,0.0,,0.002643363084644079,,0.00434853695333004,,0.013003222644329071,,0.01023210771381855,,14192,,,
,,,,,,,,,,,0.00015999621010382887,14193,,,
16,,0.0,,0.002708252752199769,,0.004442568402737379,,0.0132975485175848,,0.010467668995261192,,14193,,,
,,,,,,,,,,,0.00015999621010382887,14194,,,
16,,0.0018639712361618876,,0.004144357517361641,,0.005557104479521513,,0.013867904432117939,,0.012840379029512405,,14194,,,
,,,,,,,,,,,0.00015999621010382887,14195,,,
16,,0.0018838454270735383,,0.0029930423479527235,,0.004893475212156773,,0.014005307108163834,,0.01159583404660225,,14195,,,
,,,,,,,,,,,0.00015999621010382887,14196,,,
16,,0.0,,0.00333604053594172,,0.004933695308864117,,0.014359482564032078,,0.011749206110835075,,14196,,,
,,,,,,,,,,,0.00015999621010382887,14197,,,
16,,0.0,,0.0035572536289691925,,0.005055616609752178,,0.013583621941506863,,0.011612968519330025,,14197,,,
,,,,,,,,,,,0.00015999621010382887,14198,,,
16,,0.002263227943331003,,0.002777873072773218,,0.0048688556998968124,,0.014223135076463223,,0.011559300124645233,,14198,,,
,,,,,,,,,,,0.00015999621010382887,14199,,,
16,,0.0,,0.003298262134194374,,0.005049880128353834,,0.013205040246248245,,0.011163253337144852,,14199,,,
,,,,,,,,,,,0.00015999621010382887,14200,,,
16,,0.0,,0.003480704966932535,,0.005257841199636459,,0.013773167505860329,,0.011681748554110527,,14200,,,
,,,,,,,,,,,0.00015999621010382887,14201,,,
16,,0.0017500509275123477,,0.004330412484705448,,0.0055199554190039635,,0.013371115550398827,,0.012745968997478485,,14201,,,
,,,,,,,,,,,0.00015999621010382887,14202,,,
16,,0.0018458978738635778,,0.0018451977521181107,,0.004175106063485146,,0.012936687096953392,,0.00972649734467268,,14202,,,
,,,,,,,,,,,0.00015999621010382887,14203,,,
16,,0.001613133354112506,,0.0031379065476357937,,0.004637276753783226,,0.01292346604168415,,0.01108158566057682,,14203,,,
,,,,,,,,,,,0.00015999621010382887,14204,,,
16,,0.001690769917331636,,0.002272327896207571,,0.004345844499766827,,0.01400970108807087,,0.010701794177293777,,14204,,,
,,,,,,,,,,,0.00015999621010382887,14205,,,
16,,0.0,,0.0015001124702394009,,0.0036882769782096148,,0.013180678710341454,,0.009012521244585514,,14205,,,
