epoch,loss/fwd_nll_step,loss/post_l1_step,loss/rec_step,loss/total_step,lr-Adam,step
0,0.650794506072998,0.08161626011133194,0.2110089510679245,0.7767030000686646,,263
,,,,,0.00016,264
0,0.7045352458953857,0.07049097865819931,0.20032113790512085,0.8223185539245605,,264
,,,,,0.00016,265
0,0.6877282857894897,0.07383184134960175,0.20065508782863617,0.8065137267112732,,265
,,,,,0.00016,266
0,0.7213055491447449,0.06524889171123505,0.19033174216747284,0.8327836394309998,,266
,,,,,0.00016,267
0,0.6438291072845459,0.08667048811912537,0.22615742683410645,0.7785754203796387,,267
,,,,,0.00016,268
0,0.6916102170944214,0.06579627096652985,0.18185782432556152,0.7989882230758667,,268
,,,,,0.00016,269
0,0.6991391181945801,0.07829658687114716,0.21808329224586487,0.8277549743652344,,269
,,,,,0.00016,270
0,0.6441888809204102,0.07507818937301636,0.19432370364665985,0.7601202726364136,,270
,,,,,0.00016,271
0,0.703031063079834,0.07212235033512115,0.18785390257835388,0.8149886131286621,,271
,,,,,0.00016,272
0,0.6760141849517822,0.07492321729660034,0.20958150923252106,0.7995357513427734,,272
,,,,,0.00016,273
0,0.6817139983177185,0.07261882722377777,0.19737590849399567,0.7985566258430481,,273
,,,,,0.00016,274
0,0.6688098907470703,0.07597459852695465,0.20535264909267426,0.7904798984527588,,274
,,,,,0.00016,275
0,0.6566468477249146,0.08160606026649475,0.19538436830043793,0.7747405767440796,,275
,,,,,0.00016,276
0,0.709984302520752,0.06333007663488388,0.17400172352790833,0.8128176927566528,,276
,,,,,0.00016,277
0,0.6704031229019165,0.0842507928609848,0.23126372694969177,0.8070976734161377,,277
,,,,,0.00016,278
0,0.6811280846595764,0.07144363224506378,0.20218706130981445,0.8000825047492981,,278
,,,,,0.00016,279
0,0.681201696395874,0.07383406162261963,0.19421666860580444,0.7967685461044312,,279
,,,,,0.00016,280
0,0.6695907711982727,0.08047254383563995,0.22786378860473633,0.8036407828330994,,280
,,,,,0.00016,281
0,0.6847717761993408,0.07104374468326569,0.19090092182159424,0.7979831695556641,,281
,,,,,0.00016,282
0,0.6718745231628418,0.07758516073226929,0.2126087248325348,0.7975751161575317,,282
,,,,,0.00016,283
0,0.6936184167861938,0.07135540246963501,0.21009528636932373,0.816504955291748,,283
,,,,,0.00016,284
0,0.6464482545852661,0.07930009067058563,0.204352468252182,0.7684494853019714,,284
,,,,,0.00016,285
0,0.6701207756996155,0.07748579233884811,0.21480199694633484,0.7968932390213013,,285
,,,,,0.00016,286
0,0.6496985554695129,0.07842947542667389,0.19597327709197998,0.7672925591468811,,286
,,,,,0.00016,287
0,0.6899842023849487,0.07739166915416718,0.2022663950920105,0.8104653358459473,,287
,,,,,0.00016,288
0,0.7143738269805908,0.05926242098212242,0.15216118097305298,0.8052700757980347,,288
,,,,,0.00016,289
0,0.7075567245483398,0.07438243925571442,0.2067883163690567,0.8295464515686035,,289
,,,,,0.00016,290
0,0.7063540816307068,0.06922134757041931,0.1995532512664795,0.8234360218048096,,290
,,,,,0.00016,291
0,0.6627784967422485,0.07602345198392868,0.2088037133216858,0.7861862182617188,,291
,,,,,0.00016,292
0,0.7074311971664429,0.07251665741205215,0.20476917922496796,0.8279449939727783,,292
,,,,,0.00016,293
0,0.6990749835968018,0.06992035359144211,0.2034834921360016,0.8182967901229858,,293
,,,,,0.00016,294
0,0.7059959173202515,0.07028836011886597,0.18536217510700226,0.8162491321563721,,294
,,,,,0.00016,295
0,0.6824653148651123,0.07375455647706985,0.19799700379371643,0.7999024391174316,,295
,,,,,0.00016,296
0,0.6752758026123047,0.07720291614532471,0.2065807431936264,0.797866940498352,,296
,,,,,0.00016,297
0,0.7178542613983154,0.06778262555599213,0.19853585958480835,0.8340678215026855,,297
,,,,,0.00016,298
0,0.68256676197052,0.07314979285001755,0.20080597698688507,0.8012572526931763,,298
,,,,,0.00016,299
0,0.6894087195396423,0.07532346248626709,0.20378364622592926,0.8101314306259155,,299
,,,,,0.00016,300
0,0.6987068057060242,0.06716565787792206,0.19832606613636017,0.8146612644195557,,300
,,,,,0.00016,301
0,0.6827456951141357,0.0804431363940239,0.21354347467422485,0.8096282482147217,,301
,,,,,0.00016,302
0,0.7018188238143921,0.06362570822238922,0.18186098337173462,0.8086557388305664,,302
,,,,,0.00016,303
0,0.6880879402160645,0.07820870727300644,0.22188694775104523,0.818583607673645,,303
,,,,,0.00016,304
0,0.684467077255249,0.07426153123378754,0.20184066891670227,0.8039528131484985,,304
,,,,,0.00016,305
0,0.6692268252372742,0.07420793175697327,0.2016744464635849,0.7886160612106323,,305
,,,,,0.00016,306
0,0.6395540833473206,0.08676469326019287,0.22954505681991577,0.7760177850723267,,306
,,,,,0.00016,307
0,0.7162384986877441,0.0644805058836937,0.19794772565364838,0.8313324451446533,,307
,,,,,0.00016,308
0,0.6904812455177307,0.07233870774507523,0.21031785011291504,0.8137248158454895,,308
,,,,,0.00016,309
0,0.6693100929260254,0.07992054522037506,0.2354983389377594,0.8070393800735474,,309
,,,,,0.00016,310
0,0.7185752391815186,0.06496179103851318,0.1891392022371292,0.8293852806091309,,310
,,,,,0.00016,311
0,0.7133995294570923,0.06967374682426453,0.205387145280838,0.8335115313529968,,311
,,,,,0.00016,312
0,0.6716118454933167,0.07646862417459488,0.2087191343307495,0.795088529586792,,312
,,,,,0.00016,313
0,0.6770294904708862,0.07708758115768433,0.2253757119178772,0.8089892864227295,,313
,,,,,0.00016,314
0,0.6726516485214233,0.07765062153339386,0.237983837723732,0.8110561370849609,,314
,,,,,0.00016,315
0,0.6629462242126465,0.07909519970417023,0.21291612088680267,0.7891780138015747,,315
,,,,,0.00016,316
0,0.6139909029006958,0.08653148263692856,0.2166503369808197,0.7439488768577576,,316
,,,,,0.00016,317
0,0.6768530011177063,0.08069563657045364,0.22310228645801544,0.8085780739784241,,317
,,,,,0.00016,318
0,0.6720029711723328,0.06673452258110046,0.16951151192188263,0.7734423875808716,,318
,,,,,0.00016,319
0,0.669692873954773,0.08587873727083206,0.22571848332881927,0.8040217161178589,,319
,,,,,0.00016,320
0,0.6837173700332642,0.07017087191343307,0.20628640055656433,0.8044032454490662,,320
,,,,,0.00016,321
0,0.6934131383895874,0.07027396559715271,0.2114773690700531,0.8167203664779663,,321
,,,,,0.00016,322
0,0.6353596448898315,0.08439549058675766,0.21668246388435364,0.7647997736930847,,322
,,,,,0.00016,323
0,0.6780896186828613,0.07478561252355576,0.19440028071403503,0.7939862012863159,,323
,,,,,0.00016,324
0,0.6985220313072205,0.0687493309378624,0.20168915390968323,0.8165539503097534,,324
,,,,,0.00016,325
0,0.7273340821266174,0.06704559922218323,0.19910936057567596,0.8436501622200012,,325
,,,,,0.00016,326
0,0.6471725702285767,0.08274814486503601,0.2220204472541809,0.7788698077201843,,326
,,,,,0.00016,327
0,0.6987661123275757,0.06811308860778809,0.19163288176059723,0.8116108179092407,,327
,,,,,0.00016,328
0,0.6714292764663696,0.07971930503845215,0.2073858380317688,0.7950520515441895,,328
,,,,,0.00016,329
0,0.6934750080108643,0.06862795352935791,0.19302146136760712,0.8071427345275879,,329
,,,,,0.00016,330
0,0.658291220664978,0.0784427672624588,0.206467404961586,0.7811355590820312,,330
,,,,,0.00016,331
0,0.7052434682846069,0.06968118250370026,0.20410680770874023,0.8247171640396118,,331
,,,,,0.00016,332
0,0.6586780548095703,0.07988711446523666,0.2128138244152069,0.7850567102432251,,332
,,,,,0.00016,333
0,0.6684378385543823,0.07823236286640167,0.22403670847415924,0.800014317035675,,333
,,,,,0.00016,334
0,0.7172145843505859,0.06470820307731628,0.18989695608615875,0.8283401727676392,,334
,,,,,0.00016,335
0,0.6456301212310791,0.08620060980319977,0.2158723622560501,0.7751164436340332,,335
,,,,,0.00016,336
0,0.7315257787704468,0.05786943435668945,0.16699153184890747,0.8294889330863953,,336
,,,,,0.00016,337
0,0.6662561297416687,0.08158670365810394,0.22818996012210846,0.800747811794281,,337
,,,,,0.00016,338
0,0.6941819787025452,0.06930235028266907,0.19632795453071594,0.8096715211868286,,338
,,,,,0.00016,339
0,0.6595547199249268,0.08083197474479675,0.19481858611106873,0.7771719694137573,,339
,,,,,0.00016,340
0,0.7109050750732422,0.06733130663633347,0.1933186948299408,0.8243972659111023,,340
,,,,,0.00016,341
0,0.6522157192230225,0.08254611492156982,0.2221366912126541,0.7839206457138062,,341
,,,,,0.00016,342
0,0.6383085250854492,0.08058004826307297,0.22848595678806305,0.7726964950561523,,342
,,,,,0.00016,343
0,0.6900098323822021,0.07825087010860443,0.22864261269569397,0.8238939046859741,,343
,,,,,0.00016,344
0,0.6767154932022095,0.07465092837810516,0.20918796956539154,0.7999722361564636,,344
,,,,,0.00016,345
0,0.6866627335548401,0.07191767543554306,0.1953078657388687,0.8022960424423218,,345
,,,,,0.00016,346
0,0.6483128070831299,0.08215160667896271,0.2088581919670105,0.7732797861099243,,346
,,,,,0.00016,347
0,0.7003905773162842,0.0693248063325882,0.21119581162929535,0.823319673538208,,347
,,,,,0.00016,348
0,0.6936428546905518,0.07051596790552139,0.20003297924995422,0.8112883567810059,,348
,,,,,0.00016,349
0,0.6588274240493774,0.07901410758495331,0.2070941925048828,0.7821280360221863,,349
,,,,,0.00016,350
0,0.692881166934967,0.07183359563350677,0.19370318949222565,0.8076910972595215,,350
,,,,,0.00016,351
0,0.6478636264801025,0.0761457234621048,0.19596132636070251,0.7648806571960449,,351
,,,,,0.00016,352
0,0.706757664680481,0.0823788195848465,0.21574917435646057,0.8352270126342773,,352
,,,,,0.00016,353
0,0.6768454909324646,0.06655079126358032,0.16978736221790314,0.7783768773078918,,353
,,,,,0.00016,354
0,0.6901777982711792,0.06944853812456131,0.18429413437843323,0.7996870279312134,,354
,,,,,0.00016,355
0,0.6660695672035217,0.08127494156360626,0.23234635591506958,0.8025614023208618,,355
,,,,,0.00016,356
0,0.6659566164016724,0.07813964784145355,0.22173193097114563,0.7963575124740601,,356
,,,,,0.00016,357
0,0.6914743781089783,0.07104766368865967,0.20609645545482635,0.812284529209137,,357
,,,,,0.00016,358
0,0.7038406133651733,0.07082901149988174,0.19596365094184875,0.8195297122001648,,358
,,,,,0.00016,359
0,0.6614933609962463,0.07950268685817719,0.20929470658302307,0.7860163450241089,,359
,,,,,0.00016,360
0,0.6675114035606384,0.07697232067584991,0.21807360649108887,0.7957913279533386,,360
,,,,,0.00016,361
0,0.6872929334640503,0.07300993800163269,0.19914552569389343,0.805118203163147,,361
,,,,,0.00016,362
0,0.6881430149078369,0.0734979435801506,0.19243592023849487,0.802735447883606,,362
,,,,,0.00016,363
0,0.6981744766235352,0.0684133842587471,0.1888062059879303,0.8096809387207031,,363
,,,,,0.00016,364
0,0.687222957611084,0.07708133012056351,0.22762593626976013,0.8203062415122986,,364
,,,,,0.00016,365
0,0.6241919994354248,0.08311174809932709,0.22474369406700134,0.7573418021202087,,365
,,,,,0.00016,366
0,0.6995247602462769,0.07407858967781067,0.18943576514720917,0.8127623200416565,,366
,,,,,0.00016,367
0,0.6755410432815552,0.07108139991760254,0.18933823704719543,0.7879804968833923,,367
,,,,,0.00016,368
0,0.6834095120429993,0.07554008811712265,0.20029711723327637,0.8024431467056274,,368
,,,,,0.00016,369
0,0.6641442775726318,0.07548018544912338,0.20912708342075348,0.7875778675079346,,369
,,,,,0.00016,370
0,0.6469088792800903,0.08399517834186554,0.2160768210887909,0.7759460806846619,,370
,,,,,0.00016,371
0,0.7306886315345764,0.06378661841154099,0.18947066366672516,0.8413705825805664,,371
,,,,,0.00016,372
0,0.6809989213943481,0.07425567507743835,0.20417332649230957,0.8016494512557983,,372
,,,,,0.00016,373
0,0.6724189519882202,0.07462888211011887,0.20012912154197693,0.7911406755447388,,373
,,,,,0.00016,374
0,0.6633526086807251,0.07869188487529755,0.20781317353248596,0.7869321703910828,,374
,,,,,0.00016,375
0,0.6576329469680786,0.07913580536842346,0.20218944549560547,0.778511643409729,,375
,,,,,0.00016,376
0,0.6960004568099976,0.0696205347776413,0.19029220938682556,0.8085516691207886,,376
,,,,,0.00016,377
0,0.6766449809074402,0.07579837739467621,0.18858283758163452,0.7898859977722168,,377
,,,,,0.00016,378
0,0.6471658945083618,0.07773418724536896,0.20609049499034882,0.7696447372436523,,378
,,,,,0.00016,379
0,0.6394869089126587,0.09340164065361023,0.2484666109085083,0.7870705723762512,,379
,,,,,0.00016,380
0,0.7392981052398682,0.05582571029663086,0.15478357672691345,0.830646276473999,,380
,,,,,0.00016,381
0,0.6901519298553467,0.0676921159029007,0.18536147475242615,0.7997556924819946,,381
,,,,,0.00016,382
0,0.6466637849807739,0.08862392604351044,0.2192842960357666,0.7784619331359863,,382
,,,,,0.00016,383
0,0.676611065864563,0.07091620564460754,0.1966300904750824,0.7926551699638367,,383
,,,,,0.00016,384
0,0.7025457620620728,0.06663015484809875,0.17974388599395752,0.8090752363204956,,384
,,,,,0.00016,385
0,0.6991703510284424,0.07288160920143127,0.203176349401474,0.8189789056777954,,385
,,,,,0.00016,386
0,0.6644783616065979,0.07739447057247162,0.19500945508480072,0.7813317179679871,,386
,,,,,0.00016,387
0,0.7050211429595947,0.06796158105134964,0.1867462396621704,0.8153846263885498,,387
,,,,,0.00016,388
0,0.6829038858413696,0.0746966004371643,0.2169012725353241,0.8100286722183228,,388
,,,,,0.00016,389
0,0.6635490655899048,0.07756520807743073,0.21355023980140686,0.7897155284881592,,389
,,,,,0.00016,390
0,0.666637659072876,0.07625098526477814,0.2032213807106018,0.7873110771179199,,390
,,,,,0.00016,391
0,0.667910099029541,0.0783267617225647,0.21451976895332336,0.7947516441345215,,391
,,,,,0.00016,392
0,0.6654590368270874,0.07737001776695251,0.20689444243907928,0.7882487773895264,,392
,,,,,0.00016,393
0,0.6801103353500366,0.07677826285362244,0.23058775067329407,0.814598798751831,,393
,,,,,0.00016,394
0,0.6694496273994446,0.07605895400047302,0.19801472127437592,0.7874717712402344,,394
,,,,,0.00016,395
0,0.6763159036636353,0.0724983960390091,0.20733919739723206,0.7981101274490356,,395
,,,,,0.00016,396
0,0.6654700040817261,0.07863573729991913,0.21469247341156006,0.792475163936615,,396
,,,,,0.00016,397
0,0.704586386680603,0.06816153228282928,0.19179406762123108,0.8175238370895386,,397
,,,,,0.00016,398
0,0.6820430755615234,0.07540631294250488,0.2077353596687317,0.8047623634338379,,398
,,,,,0.00016,399
0,0.6898031830787659,0.07082279026508331,0.1967393457889557,0.8058785796165466,,399
,,,,,0.00016,400
0,0.6148886680603027,0.09127867966890335,0.23700037598609924,0.7562085390090942,,400
,,,,,0.00016,401
0,0.6483815908432007,0.07812249660491943,0.19549983739852905,0.7656620740890503,,401
,,,,,0.00016,402
0,0.662966251373291,0.08471347391605377,0.21962933242321014,0.7939592599868774,,402
,,,,,0.00016,403
0,0.695157527923584,0.06581026315689087,0.19030189514160156,0.8067610263824463,,403
,,,,,0.00016,404
0,0.6728036999702454,0.07767611742019653,0.2162187695503235,0.8003321290016174,,404
,,,,,0.00016,405
0,0.6515582203865051,0.07948242127895355,0.21545252203941345,0.7791550755500793,,405
,,,,,0.00016,406
0,0.7319384813308716,0.06387382745742798,0.1909114569425583,0.8433626294136047,,406
,,,,,0.00016,407
0,0.6634013652801514,0.07955463230609894,0.22304818034172058,0.7948141098022461,,407
,,,,,0.00016,408
0,0.7044588327407837,0.0689259022474289,0.19831746816635132,0.8208490610122681,,408
,,,,,0.00016,409
0,0.6589103937149048,0.07919584959745407,0.20795556902885437,0.7826871275901794,,409
,,,,,0.00016,410
0,0.6895365715026855,0.07094632089138031,0.19850564002990723,0.8065259456634521,,410
,,,,,0.00016,411
0,0.6706600189208984,0.0762808620929718,0.21409547328948975,0.7967779636383057,,411
,,,,,0.00016,412
0,0.663809061050415,0.07561120390892029,0.20126061141490936,0.7833421230316162,,412
,,,,,0.00016,413
0,0.6613917350769043,0.07877439260482788,0.21959935128688812,0.7908849716186523,,413
,,,,,0.00016,414
0,0.6423277854919434,0.08143121004104614,0.21590295433998108,0.770637035369873,,414
,,,,,0.00016,415
0,0.6487857103347778,0.0813220888376236,0.21379569172859192,0.7760140895843506,,415
,,,,,0.00016,416
0,0.6907655596733093,0.07288336753845215,0.2084832787513733,0.8132280111312866,,416
,,,,,0.00016,417
0,0.7297024726867676,0.06075829267501831,0.1768396943807602,0.833311915397644,,417
,,,,,0.00016,418
0,0.662146806716919,0.08523597568273544,0.2302646040916443,0.7985880970954895,,418
,,,,,0.00016,419
